member_name,rank,pac_cmte_id,pac_name,connected_org,total,count
Don Beyer,12,C00543371,BIOMARIN PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE AKA BIOMARIN PAC,,10000,4
Don Beyer,13,C00091561,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION POLITICAL ACTION COM (NARFE-PAC),NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION (NARFE),10000,2
Don Beyer,14,C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,10000,4
Don Beyer,15,C00097568,EMPLOYEES OF RTX CORPORATION POLITICAL ACTION COMMITTEE,RTX CORPORATION,10000,4
Don Beyer,16,C00105981,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),INVESTMENT COMPANY INSTITUTE,10000,5
Don Beyer,17,C00002469,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,10000,2
Don Beyer,18,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,3
Don Beyer,19,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Don Beyer,20,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,NONE,10000,2
Dwight Evans,1,C00738674,REPRODUCTIVE FREEDOM FOR ALL FREEDOM FUND,NONE,19316,3
Dwight Evans,2,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,3
Dwight Evans,3,C00008268,TRANSPORT WORKERS UNION OF AMERICA POLITICAL CONTRIBUTIONS COMMITTEE,TRANSPORT WORKERS UNION OF AMERICA,10000,2
Dwight Evans,4,C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,10000,3
Dwight Evans,5,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Dwight Evans,6,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,4
Dwight Evans,7,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,10000,4
Dwight Evans,8,C00012476,UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA),PLUMBERS & STEAMFITTERS LOCAL 22 PAC INC,10000,2
Dwight Evans,9,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),SERVICE EMPLOYEES INTERNATIONAL UNION,10000,2
Dwight Evans,10,C00007542,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS POLITICAL ACTION LEAGUE","INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",10000,2
Dwight Evans,11,C00003632,INT'L UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS,INT'L UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS,10000,2
Dwight Evans,12,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,COUNCIL OF INSURANCE AGENTS & BROKERS,10000,2
Dwight Evans,13,C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORPORATION,10000,4
Dwight Evans,14,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,4
Dwight Evans,15,C00002766,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,10000,3
Dwight Evans,16,C00002469,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,10000,2
Dwight Evans,17,C00364133,DUANE MORRIS GOVERNMENT COMMITTEE,,10000,4
Dwight Evans,18,C00546119,SELECT MEDICAL CORPORATION PAC,SELECT MEDICAL CORPORATION,10000,2
Dwight Evans,19,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,9500,4
Dwight Evans,20,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,9000,3
Elizabeth Warren,1,C00875856,COMMONWEALTH UNITY FUND,,407982,7
Elizabeth Warren,2,C00002766,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION ACTIVE BALLOT CLUB,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,10000,4
Elizabeth Warren,3,C00000885,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES POLITICAL ACTION TOGETHER POLITICAL COMMITTEE,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,5000,1
Elizabeth Warren,4,C00003251,NEA FUND FOR CHILDREN AND PUBLIC EDUCATION,NATIONAL EDUCATION ASSOCIATION,5000,3
Elizabeth Warren,5,C00004861,UNITE HERE TIP CAMPAIGN COMMITTEE,UNITE HERE,5000,1
Elizabeth Warren,6,C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,5000,1
Elizabeth Warren,7,C00023580,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),BRANCH 193 NATIONAL ASSOCIATION OF LETTER CARRIERS POLITICAL ACTION COMMITTEE,5000,3
Elizabeth Warren,8,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS,5000,1
Elizabeth Warren,9,C00032995,AMALGAMATED TRANSIT UNION - COPE,AMALGAMATED TRANSIT UNION,5000,1
Elizabeth Warren,10,C00107128,NATIONAL TREASURY EMPLOYEES UNION POLITICAL ACTION COMMITTEE,,5000,1
Elizabeth Warren,11,C00002089,COMMUNICATIONS WORKERS OF AMERICA - COPE POLITICAL CONTRIBUTIONS COMMITTEE,COMMUNICATIONS WORKERS OF AMERICA,5000,1
Elizabeth Warren,12,C00446237,NATIONAL NURSES UNITED PAC - A FUND FOR A HEALTHY AMERICA,NATIONAL NURSES UNITED,5000,1
Elizabeth Warren,13,C00383950,NATIONAL ELEVATOR CONSTRUCTORS PAC/ INTN'L  UNION OF ELEVATOR CONSTRUCTORS (NEC PAC),INT'L UNION OF ELEVATOR CONSTRUCTORS,2500,1
Elizabeth Warren,14,C00027359,"INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS (IPAL)","INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS",2500,1
Elizabeth Warren,15,C00697375,MILLIKEN & COMPANY PAC,MILLIKEN & COMPANY,2500,1
Elizabeth Warren,16,C90014564,CHINESE PROGRESSIVE POLITICAL ACTION INC.,,1609,4
Elizabeth Warren,17,C00637371,CHRISSY HOULAHAN FOR CONGRESS,SERVE AMERICA VICTORY FUND,1000,1
Elizabeth Warren,18,C00193433,EMILYS LIST,WOMEN VOTE,463,21
Elizabeth Warren,19,C00089243,MASSACHUSETTS DEMOCRATIC STATE COMMITTEE - FED FUND,DEMOCRATIC GRASSROOTS VICTORY FUND,322,1
Elizabeth Warren,20,C00252940,LEAGUE OF CONSERVATION VOTERS ACTION FUND,"LEAGUE OF CONSERVATION VOTERS, INC",68,2
Greg Murphy,1,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,10000,2
Greg Murphy,2,C00339655,US ONCOLOGY INC. NETWORK POLITICAL ACTION COMMITTEE,,10000,2
Greg Murphy,3,C00546119,SELECT MEDICAL CORPORATION PAC,SELECT MEDICAL CORPORATION,10000,2
Greg Murphy,4,C00540187,INNOVATION POLITICAL ACTION COMMITTEE,TEAM MCHENRY,10000,2
Greg Murphy,5,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Greg Murphy,6,C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,NATIONAL COTTON COUNCIL OF AMERICA,10000,2
Greg Murphy,7,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,3
Greg Murphy,8,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,10000,8
Greg Murphy,9,C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,10000,4
Greg Murphy,10,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,2
Greg Murphy,11,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,3
Greg Murphy,12,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,2
Greg Murphy,13,C00413955,AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC),AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC),10000,4
Greg Murphy,14,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,4
Greg Murphy,15,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,10000,4
Greg Murphy,16,C00418582,EMERGEORTHO P.A. POLITICAL ACTION COMMITTEE,,10000,2
Greg Murphy,17,C00343137,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS--PAC OF AAOS,AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,9500,6
Greg Murphy,18,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),AMERICAN COUNCIL OF ENGINEERING COMPANIES,8500,5
Greg Murphy,19,C00002972,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION AMERICA'S ELECTRIC COOPERATIVES PAC,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),8500,4
Greg Murphy,20,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),NATIONAL ASSOCIATION OF HOME BUILDERS,8500,2
Greg Steube,1,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,10512,7
Greg Steube,2,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,2
Greg Steube,3,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),AMERICAN COUNCIL OF ENGINEERING COMPANIES,10000,6
Greg Steube,4,C00502807,UNITED STATES PEANUT POLITICAL ACTION COMMITTEE (US PEANUT PAC),,10000,2
Greg Steube,5,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,4
Greg Steube,6,C00219444,NATIONAL STRUCTURED SETTLEMENTS TRADE ASSOCIATION PAC,NATIONAL STRUCTURED SETTLEMENTS TRADE ASSOCIATION,10000,5
Greg Steube,7,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,10000,2
Greg Steube,8,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Greg Steube,9,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,COUNCIL OF INSURANCE AGENTS & BROKERS,10000,4
Greg Steube,10,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,2
Greg Steube,11,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,4
Greg Steube,12,C00010421,"ASSOCIATED BUILDERS AND CONTRACTORS, INC. POLITICAL ACTION COMMITTEE (ABC PAC)",,10000,3
Greg Steube,13,C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,10000,2
Greg Steube,14,C00428052,MAJORITY COMMITTEE PAC--MC PAC,MCCARTHY VICTORY FUND,10000,2
Greg Steube,15,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,10000,4
Greg Steube,16,C00102764,AMERICAN CHIROPRACTIC ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN CHIROPRACTIC ASSOCIATION,10000,4
Greg Steube,17,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,4
Greg Steube,18,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,2
Greg Steube,19,C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMMUNICATIONS INC.,10000,2
Greg Steube,20,C00173153,AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC),AMERICAN ASSOCIATION OF NURSE ANESTHETISTS,8500,4
Gwen Moore,1,C00558411,U.S. VENTURE INC. PAC,US VENTURE INC.,17500,4
Gwen Moore,2,C00689091,THE CARLYLE GROUP INC. PAC (AKA 'CARLYLE PAC'),THE CARLYLE GROUP INC.,15000,3
Gwen Moore,3,C00545194,SENTRY INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE,,15000,4
Gwen Moore,4,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,12500,4
Gwen Moore,5,C00012476,UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA),PLUMBERS & STEAMFITTERS LOCAL 22 PAC INC,10000,2
Gwen Moore,6,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS,10000,2
Gwen Moore,7,C00611871,BMO FINANCIAL CORP GOOD GOVERNANCE FUND: FEDERAL (BMO PAC),,10000,2
Gwen Moore,8,C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,THE HOME DEPOT INC.,10000,2
Gwen Moore,9,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,4
Gwen Moore,10,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,3
Gwen Moore,11,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,3
Gwen Moore,12,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,4
Gwen Moore,13,C00586859,MORTGAGE GUARANTY INSURANCE CORPORATION POLITICAL ACTION COMMITTEE ('MGIC-PAC'),MORTGAGE GUARANTY INSURANCE CORPORATION,10000,2
Gwen Moore,14,C00438051,DISCOVER FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,DISCOVER FINANCIAL SERVICES,10000,2
Gwen Moore,15,C00409516,"DIRECT SUPPLY, INC. PARTNERS PAC (DSI PARTNERS PAC)",,10000,2
Gwen Moore,16,C00495002,AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE,AMERICAN INVESTMENT COUNCIL,10000,2
Gwen Moore,17,C00424838,NOVO NORDISK INC. PAC (NOVO NORDISK PAC),,10000,2
Gwen Moore,18,C00211318,DELOITTE POLITICAL ACTION COMMITTEE,NONE,10000,3
Gwen Moore,19,C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMMUNICATIONS INC.,10000,6
Gwen Moore,20,C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),,10000,4
James Lankford,1,C00100321,"L3HARRIS TECHNOLOGIES, INC. PAC","L3HARRIS TECHNOLOGIES, INC.",10000,2
James Lankford,2,C00326082,FUND FOR A CONSERVATIVE FUTURE,,10000,2
James Lankford,3,C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE","DELL TECHNOLOGIES, INC.",7000,4
James Lankford,4,C00358440,BALCH AND BINGHAM LLP FEDERAL POLITICAL COMMITTEE,NONE,6000,2
James Lankford,5,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,AMERICAN COUNCIL OF LIFE INSURERS,5000,2
James Lankford,6,C00408260,THE GRANT THORNTON ADVISORS LLC POLITICAL ACTION COMMITTEE,GRANT THORNTON ADVISORS LLC,5000,2
James Lankford,7,C00477299,VMWARE LLC POLITICAL ACTION COMMITTEE (VMWARE PAC),,5000,1
James Lankford,8,C00488080,NATIONAL STRIPPER WELL ASSOCIATION PAC (NSWA PAC),NATIONAL STRIPPER WELL ASSOCIATION,5000,1
James Lankford,9,C00364455,FIDELITY NATIONAL FINANCIAL INC PAC 2001,,5000,1
James Lankford,10,C00336743,ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),ASIAN AMERICAN HOTEL OWNERS ASSOCIATION,5000,1
James Lankford,11,C00382796,"LHC GROUP, INC. PAC",,5000,1
James Lankford,12,C00010983,JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,5000,2
James Lankford,13,C00341602,SOUTHWEST AIRLINES CO. POLITICAL ACTION COMMITTEE (SWAPAC),SOUTHWEST AIRLINES CO,5000,2
James Lankford,14,C00521039,NATIONAL ORGANIZATION OF SOCIAL SECURITY CLAIMANTS' REPRESENTATIVES PAC (NOSSCR PAC),,5000,4
James Lankford,15,C00374066,"SMITH & NEPHEW, INC. PAC (S+N PAC)",NONE,5000,3
James Lankford,16,C00522094,PSYCHOLOGY PAC OF AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC.,AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC. (APASI),5000,1
James Lankford,17,C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,NATIONAL COTTON COUNCIL OF AMERICA,5000,1
James Lankford,18,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,5000,1
James Lankford,19,C00686287,PLAINS ALL AMERICAN GP LLC PAC,,5000,5
James Lankford,20,C00406215,NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS POLITICAL ACTION COMMITTEE,NATIONWIDE MUTUAL INSURANCE COMPANY,5000,2
Jason Smith,1,C00041566,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE) PAC,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE),20000,5
Jason Smith,2,C00442913,BURNS AND MCDONNELL INC. PAC,"BURNS & MCDONNELL, INC.",15000,3
Jason Smith,3,C00509356,CERRIS INC. POLITICAL ACTION COMMITTEE (FORMERLY KNOW AS MMC CORP PAC),CERRIS INC.,12000,3
Jason Smith,4,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,11012,7
Jason Smith,5,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN MEDICAL ASSOCIATION,10000,2
Jason Smith,6,C00186288,"VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)",,10000,6
Jason Smith,7,C00140061,NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE / AMERICAN COLLEGE OF EMERGENCY PHYSICIANS,AMERICAN COLLEGE OF EMERGENCY PHYSICIANS,10000,3
Jason Smith,8,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,10000,4
Jason Smith,9,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,AMERICAN COUNCIL OF LIFE INSURERS,10000,3
Jason Smith,10,C00147173,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE",WINE & SPIRITS WHOLESALERS OF AMERICA,10000,4
Jason Smith,11,C00148031,CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),CATERPILLAR INC.,10000,2
Jason Smith,12,C00149104,CHS INC. POLITICAL ACTION COMMITTEE,,10000,2
Jason Smith,13,C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,NEW YORK LIFE INSURANCE COMPANY,10000,3
Jason Smith,14,C00163832,CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORPORATION,10000,2
Jason Smith,15,C00164145,UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC,UNITED SERVICES AUTOMOBILE ASSOCIATION,10000,2
Jason Smith,16,C00171843,LIBERTY MUTUAL INSURANCE COMPANY - PAC,LIBERTY MUTUAL INSURANCE COMPANY,10000,4
Jason Smith,17,C00188177,H&R BLOCK INC. POLITICAL ACTION COMMITTEE (BLOCKPAC),,10000,4
Jason Smith,18,C00126763,NATIONAL ASSOCIATION OF CONVENIENCE STORES POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF CONVENIENCE STORES,10000,3
Jason Smith,19,C00193631,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,THE FARM CREDIT COUNCIL,10000,3
Jason Smith,20,C00196089,THE ESOP ASSOCIATION PAC,,10000,2
Jimmy Gomez,1,C00799031,UNITED DEMOCRACY PROJECT ('UDP'),,1723988,12
Jimmy Gomez,2,C00848440,PROTECT PROGRESS,,511329,2
Jimmy Gomez,3,C00854299,BOLD AMERICA,DEMOCRATS 2024,111727,2
Jimmy Gomez,4,C00562777,LATINO VICTORY FUND,NONE,23100,3
Jimmy Gomez,5,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,15801,7
Jimmy Gomez,6,C00365536,CHC BOLD PAC,ELECT DIVERSE DEMOCRATS PAC,10000,4
Jimmy Gomez,7,C00573709,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),AGUILAR,10000,3
Jimmy Gomez,8,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,4
Jimmy Gomez,9,C00027342,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,10000,2
Jimmy Gomez,10,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",,10000,3
Jimmy Gomez,11,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,10000,4
Jimmy Gomez,12,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Jimmy Gomez,13,C00035451,AIR LINE PILOTS ASSOCIATION PAC,AIR LINE PILOTS ASSOCIATION,10000,3
Jimmy Gomez,14,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,3
Jimmy Gomez,15,C00344234,PAC TO THE FUTURE,PELOSI,10000,2
Jimmy Gomez,16,C00574970,FAIR SHOT PAC,CLARK,10000,5
Jimmy Gomez,17,C00271338,AMERIPAC: THE FUND FOR A GREATER AMERICA,HOYER,10000,2
Jimmy Gomez,18,C00238725,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,10000,11
Jimmy Gomez,19,C00219568,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL NO. 12 VOLUNTARY LEGISLATIVE FUND,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL NO. 12",10000,2
Jimmy Gomez,20,C00147173,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE",WINE & SPIRITS WHOLESALERS OF AMERICA,10000,5
Jimmy Panetta,1,C00831404,"WITH HONOR FUND II, INC.",NONE,14487,2
