pac_cmte_id,pac_name,total_given,num_recipients,recipients,r_total,d_total,connected_org,cmte_type,cmte_designation
C00193854,AMERICAN PHARMACISTS ASSOCIATION POLITICAL ACTION COMMITTEE,31000,9,"Adrian Smith, Brad Schneider, Claudia Tenney, Jason Smith, John Larson, Mark Warner, Ron Wyden, Steve Daines, Vern Buchanan",18500,12500,AMERICAN PHARMACISTS ASSOCIATION,Q,B
C00785014,CONQUERING CANCER PAC,56000,9,"Bill Cassidy, Greg Murphy, Jason Smith, Jodey Arrington, John Barrasso, Marsha Blackburn, Nicole Malliotakis, Terri Sewell, Thomas Suozzi",50000,6000,NONE,Q,U
C00558411,U.S. VENTURE INC. PAC,45000,9,"Beth Van Duyne, Brad Schneider, Gwen Moore, Jodey Arrington, Kevin Hern, Linda Sanchez, Mike Crapo, Ron Johnson, Ron Wyden",14500,30500,US VENTURE INC.,Q,U
C00469205,"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",24500,9,"Aaron Bean, Beth Van Duyne, David Schweikert, Greg Murphy, Marsha Blackburn, Mike Thompson, Richard Neal, Thomas Suozzi, Vern Buchanan",17000,7500,"PEDIATRIX MEDICAL GROUP, INC.",Q,B
C00167684,AMERICAN SUGARBEET GROWERS ASSOCIATION PAC,10000,9,"Adrian Smith, Bill Cassidy, Greg Steube, Jodey Arrington, John Barrasso, Michelle Fischbach, Randy Feenstra, Terri Sewell, Thomas Suozzi",8000,2000,AMERICAN SUGARBEET GROWERS ASSOCIATION PAC,Q,U
C00567081,ENERGY INFRASTRUCTURE COUNCIL POLITICAL ACTION COMMITTEE,21000,9,"Beth Van Duyne, Darin LaHood, David Schweikert, James Lankford, Jason Smith, Jodey Arrington, Kevin Hern, Mike Thompson, Ron Estes",16000,5000,ENERGY INFRASTRUCTURE COUNCIL,N,U
C00114025,NATIONAL READY MIXED CONCRETE ASSN. PAC (CONCRETEPAC),47000,9,"Aaron Bean, Blake Moore, Brian Fitzpatrick, Darin LaHood, Jason Smith, John Barrasso, John Larson, Randy Feenstra, Rudy Yakym",44500,2500,NATIONAL READY MIXED CONCRETE ASSOC,Q,B
C00116020,VULCAN MATERIALS COMPANY POLITICAL ACTION COMMITTEE,26000,9,"Aaron Bean, Adrian Smith, Beth Van Duyne, Bill Cassidy, Brad Schneider, Don Beyer, Jimmy Panetta, Mike Thompson, Terri Sewell",10500,15500,,Q,B
C00571042,MOTORSPORTS ACCEPTANCE CORPORATION POLITICAL ACTION COMMITTEE (SPEED PAC),25500,9,"Claudia Tenney, Jason Smith, Jimmy Panetta, Mark Warner, Mike Thompson, Rudy Yakym, Steven Horsford, Suzan DelBene, Terri Sewell",11000,14500,,Q,B
C00769695,FREEDOM FORCE PAC,34500,9,"Aaron Bean, Brian Fitzpatrick, Carol Miller, David Schweikert, Greg Steube, Kevin Hern, Michelle Fischbach, Nicole Malliotakis, Randy Feenstra",34500,0,SALAZAR,N,D
C00329474,YUM BRANDS INC. GOOD GOVERNMENT FUND,17000,9,"Bill Cassidy, Brad Schneider, Jimmy Panetta, Kevin Hern, Randy Feenstra, Ron Estes, Steven Horsford, Suzan DelBene, Terri Sewell",9000,8000,,Q,B
C00550491,THOMPSON COBURN POLITICAL ACTION COMMITTEE,29500,9,"Blake Moore, Claudia Tenney, Danny Davis, Darin LaHood, Jason Smith, John Cornyn, Steve Daines, Steven Horsford, Tina Smith",19500,10000,,Q,U
C00035691,HALLIBURTON COMPANY PAC,40000,9,"Beth Van Duyne, Brian Fitzpatrick, Jason Smith, Jodey Arrington, John Barrasso, Kevin Hern, Ron Estes, Rudy Yakym, Steven Horsford",37500,2500,HALLIBURTON COMPANY,Q,B
C00497917,DEPOSITORY TRUST AND CLEARING CORPORATION PAC - DTCC PAC; THE,34500,9,"Gwen Moore, John Larson, Mark Warner, Richard Neal, Steven Horsford, Suzan DelBene, Terri Sewell, Thom Tillis, Tim Scott",12500,22000,THE DEPOSITORY TRUST AND CLEARING CORPORATION,Q,B
C00572271,BUILDING AMERICA'S REPUBLICAN REPRESENTATION PAC,44500,9,"Blake Moore, Brian Fitzpatrick, David Schweikert, Jodey Arrington, Max Miller, Mike Kelly, Nicole Malliotakis, Rudy Yakym, Vern Buchanan",44500,0,,Q,D
C00168070,AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC),26000,9,"Bill Cassidy, Brad Schneider, Carol Miller, Darin LaHood, John Thune, Maggie Hassan, Mike Crapo, Richard Neal, Terri Sewell",10500,15500,AMERICAN AMBULANCE ASSOCIATION,Q,B
C00361741,INTUIT INC. 21ST CENTURY LEADERSHIP FUND,26500,9,"Adrian Smith, David Schweikert, Jason Smith, John Thune, Mike Crapo, Mike Kelly, Richard Neal, Steven Horsford, Todd Young",23000,3500,,Q,B
C00286922,CAREFIRST BLUECROSS BLUESHIELD ASSOCIATES FEDERAL PAC,11000,9,"Bill Cassidy, Don Beyer, John Barrasso, John Thune, Mark Warner, Mike Crapo, Richard Neal, Ron Wyden, Steven Horsford",4000,7000,CAREFIRST BLUECROSS BLUESHIELD ASSOCIATES,Q,B
C00060707,NATIONAL ASSOCIATION OF SOCIAL WORKERS INC. POLITICAL ACTION FOR CANDIDATE ELECTION (PACE),13500,9,"Adrian Smith, Brian Fitzpatrick, Gwen Moore, John Barrasso, Lloyd Doggett, Mike Thompson, Richard Neal, Ron Wyden, Steven Horsford",6000,7500,NATIONAL ASSOCIATION OF SOCIAL WORKERS INC.,Q,B
C00544957,USACS PAC,40000,9,"Beth Van Duyne, Bill Cassidy, Brian Fitzpatrick, Darin LaHood, Jason Smith, Maggie Hassan, Richard Neal, Ron Estes, Thomas Suozzi",22500,17500,NONE,Q,U
C00789602,SYLVAMO CORPORATION PAC,26500,9,"David Kustoff, Greg Murphy, Jason Smith, John Cornyn, Kevin Hern, Marsha Blackburn, Randy Feenstra, Ron Estes, Terri Sewell",24500,2000,SYLVAMO CORPORATION,Q,B
C00039206,"WILLIAMS AND JENSEN, PLLC POLITICAL ACTION COMMITTEE",8000,9,"Brad Schneider, Claudia Tenney, David Schweikert, Jason Smith, Linda Sanchez, Nicole Malliotakis, Richard Neal, Stacey Plaskett, Thomas Suozzi",3500,4500,,Q,B
C00040584,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION PAC  (CHPA/PAC),17500,9,"Bill Cassidy, Brad Schneider, Brendan Boyle, Brian Fitzpatrick, Darin LaHood, Jimmy Panetta, Mike Crapo, Richard Neal, Vern Buchanan",7000,10500,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION,Q,B
C00573261,END CITIZENS UNITED,59400,9,"Bernie Sanders, Jimmy Gomez, Judy Chu, Linda Sanchez, Raphael Warnock, Sheldon Whitehouse, Steven Horsford, Suzan DelBene, Thomas Suozzi",0,59400,LET AMERICA VOTE PAC,Q,U
C00804179,"COINBASE, INC. INNOVATION PAC (COINBASE INNOVATION PAC)",9000,9,"Beth Van Duyne, Blake Moore, Claudia Tenney, David Schweikert, Jason Smith, Max Miller, Mike Carey, Randy Feenstra, Steven Horsford",8000,1000,,Q,B
C00494534,POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),18500,8,"Brendan Boyle, David Kustoff, Dwight Evans, John Barrasso, Nicole Malliotakis, Steven Horsford, Terri Sewell, Thomas Suozzi",10000,8500,,Q,B
C00503151,UPPER HAND FUND,31000,8,"Blake Moore, David Schweikert, Jodey Arrington, Max Miller, Mike Kelly, Nathaniel Moran, Rudy Yakym, Vern Buchanan",31000,0,,Q,D
C00332395,VIATRIS INC. POLITICAL ACTION COMMITTEE (VIAPAC),46500,8,"Bill Cassidy, Jason Smith, Jodey Arrington, John Barrasso, Kevin Hern, Maggie Hassan, Marsha Blackburn, Thom Tillis",39000,7500,VIATRIS INC.,Q,B
C00345793,RELX INC. POLITICAL ACTION COMMITTEE,31500,8,"Bill Cassidy, James Lankford, John Barrasso, Judy Chu, Mike Crapo, Richard Neal, Steve Daines, Todd Young",27500,4000,RELX INC.,Q,B
C00523233,"EDF RENEWABLES, INC. PAC",20500,8,"David Schweikert, John Cornyn, Michelle Fischbach, Mike Thompson, Nicole Malliotakis, Richard Neal, Steven Horsford, Thom Tillis",14000,6500,"EDF RENEWABLES, INC.",Q,U
C00489419,AKSM UROLOGY POLITICAL ACTION COMMITTEE 'AKSM UROLOGY PAC',35000,8,"Bernie Sanders, Greg Murphy, Lloyd Doggett, Mike Crapo, Richard Neal, Ron Wyden, Steve Daines, Vern Buchanan",15000,20000,,Q,U
C00302166,"RADIAN GROUP, INC. POLITICAL ACTION COMMITTEE (RAD PAC)",16500,8,"Dwight Evans, Jason Smith, Jimmy Panetta, Maggie Hassan, Mike Crapo, Thom Tillis, Tim Scott, Tina Smith",8500,8000,"RADIAN GROUP, INC.",Q,B
C00325324,NATIONAL MILK PRODUCERS FEDERATION PAC (NMPF PAC),12500,8,"Adrian Smith, Claudia Tenney, Lloyd Smucker, Max Miller, Michelle Fischbach, Mike Crapo, Randy Feenstra, Suzan DelBene",9500,3000,NATIONAL MILK PRODUCERS FEDERATION,Q,B
C00311944,DGA-PAC THE POLITICAL ACTION COMMITTEE OF THE DIRECTORS GUILD OF AMERICA INC.,25000,8,"Brian Fitzpatrick, Jimmy Gomez, Judy Chu, Linda Sanchez, Raphael Warnock, Richard Neal, Sheldon Whitehouse, Thom Tillis",9000,16000,"DIRECTORS GUILD OF AMERICA, INC.",Q,B
C00280743,ASSOCIATION OF AMERICAN RAILROADS POLITICAL ACTION COMMITTEE (RAILPAC),13000,8,"Aaron Bean, Bill Cassidy, Jason Smith, John Barrasso, Marsha Blackburn, Rudy Yakym, Steve Daines, Suzan DelBene",12000,1000,ASSOCIATION OF AMERICAN RAILROADS,Q,B
C00312785,SWISHER INTERNATIONAL INC PAC FUND,31595,8,"Aaron Bean, Carol Miller, Greg Steube, Kevin Hern, Mike Kelly, Nicole Malliotakis, Rudy Yakym, Steven Horsford",26595,5000,SWISHER INTERNATIONAL INC,Q,U
C00332296,SUSAN B. ANTHONY LIST INC. CANDIDATE FUND (DBA SUSAN B. ANTHONY PRO-LIFE AMERICA CANDIDATE FUND),30500,8,"Beth Van Duyne, Carol Miller, Claudia Tenney, Jodey Arrington, John Barrasso, Michelle Fischbach, Nicole Malliotakis, Steve Daines",30500,0,"SUSAN B. ANTHONY LIST, INC. (DBA SUSAN B. ANTHONY PRO-LIFE AMERICA)",Q,B
C00303503,CONSECO INC CONCERNED CITIZENS POLITICAL ACTION COMMITTEE (PAC),20300,8,"Danny Davis, Lloyd Smucker, Mike Kelly, Randy Feenstra, Terri Sewell, Thom Tillis, Tim Scott, Todd Young",18300,2000,CONSECO INC CONCERNED CITIZENS POLITICAL ACTION COMMITTEE (PAC),Q,U
C00339499,PITNEY BOWES INC. POLITICAL ACTION COMMITTEE,12500,8,"Blake Moore, Catherine Cortez Masto, James Lankford, John Larson, Maggie Hassan, Steven Horsford, Thom Tillis, Tina Smith",3000,9500,PITNEY BOWES INC.,Q,B
C00488262,NETJETS ASSOCIATION OF SHARED AIRCRAFT PILOTS PAC; NJASAP PAC,45000,8,"Ben Ray Lujan, Brian Fitzpatrick, Kevin Hern, Maggie Hassan, Mike Carey, Mike Kelly, Nicole Malliotakis, Richard Neal",32500,12500,,Q,B
C00492157,INSPIRE BRANDS INC. POLITICAL ACTION COMMITTEE,30000,8,"Beth Van Duyne, Danny Davis, Jason Smith, John Thune, Judy Chu, Steve Daines, Steven Horsford, Terri Sewell",15000,15000,INSPIRE BRANDS INC.,Q,B
C00485979,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION POLITICAL ACTION COMMITTEE (COGNIZANT PAC),27500,8,"Beth Van Duyne, Darin LaHood, Jimmy Panetta, Kevin Hern, Mark Warner, Marsha Blackburn, Ron Estes, Steve Daines",17500,10000,,Q,B
C00264770,AGRICULTURAL RETAILERS ASSOCIATION POLITICAL ACTION COMMITTE,15500,8,"Aaron Bean, Claudia Tenney, David Kustoff, David Schweikert, Jodey Arrington, Michelle Fischbach, Randy Feenstra, Ron Estes",15500,0,AGRICULTURAL RETAILERS ASSOCIATION,Q,B
C00484162,MEDICAL DEVICE MANUFACTURERS ASSOCIATION PAC,23000,8,"Blake Moore, Brendan Boyle, Greg Murphy, Maggie Hassan, Randy Feenstra, Ron Wyden, Rudy Yakym, Sheldon Whitehouse",11000,12000,MEDICAL DEVICE MANUFACTURERS ASSOCIATION,Q,U
C00296640,REPUBLICAN MAJORITY FUND,60000,8,"Brian Fitzpatrick, David Kustoff, John Barrasso, John Cornyn, Marsha Blackburn, Mike Crapo, Randy Feenstra, Thom Tillis",60000,0,,Q,D
C00450056,INDEPENDENCE BLUE CROSS LLC PAC,23000,8,"Brian Fitzpatrick, Dwight Evans, Greg Steube, John Thune, Lloyd Smucker, Marsha Blackburn, Mike Kelly, Richard Neal",17000,6000,"AMERIHEALTH, INC.",Q,B
C00347955,"LIFEPOINT HEALTH PAC - THE PAC OF LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)",43000,8,"Adrian Smith, Blake Moore, Carol Miller, David Kustoff, John Barrasso, Mark Warner, Richard Neal, Terri Sewell",29500,13500,"LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)",Q,B
C00438051,DISCOVER FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,41000,8,"Brad Schneider, Darin LaHood, David Kustoff, Gwen Moore, Kevin Hern, Mark Warner, Steven Horsford, Terri Sewell",9500,31500,DISCOVER FINANCIAL SERVICES,Q,B
C00640086,"EVERYTOWN FOR GUN SAFETY ACTION FUND, INC. PAC (EVERYTOWN PAC)",12500,8,"Bernie Sanders, Brad Schneider, Brian Fitzpatrick, Judy Chu, Mike Thompson, Sheldon Whitehouse, Steven Horsford, Thomas Suozzi",1000,11500,"EVERYTOWN FOR GUN SAFETY ACTION FUND, INC.",Q,B
C00364133,DUANE MORRIS GOVERNMENT COMMITTEE,23000,8,"Bill Cassidy, Brendan Boyle, Dwight Evans, John Barrasso, Lloyd Smucker, Maggie Hassan, Steven Horsford, Thomas Suozzi",3000,20000,,Q,B
C00046474,FORD MOTOR COMPANY CIVIC ACTION FUND,25000,8,"Beth Van Duyne, Darin LaHood, David Kustoff, Don Beyer, James Lankford, Jason Smith, John Cornyn, Marsha Blackburn",23500,1500,FORD MOTOR COMPANY,Q,B
C00789164,FOOD SOLUTIONS ACTION PAC (FSA PAC),14020,8,"Ben Ray Lujan, David Schweikert, Greg Murphy, Jimmy Gomez, Judy Chu, Max Miller, Steve Daines, Todd Young",12760,1260,,Q,U
C00426445,ABIOMED INC POLITICAL ACTION COMMITTEE (ABIOMED PAC),-7500,8,"Adrian Smith, Bill Cassidy, Chuck Grassley, Jason Smith, Mike Kelly, Richard Neal, Suzan DelBene, Terri Sewell",-4500,-3000,,Q,B
C00065219,WINE INSTITUTE PAC,47500,8,"Carol Miller, Claudia Tenney, Jimmy Gomez, Jimmy Panetta, John Thune, Mike Thompson, Nicole Malliotakis, Suzan DelBene",20000,27500,,Q,B
C00570226,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,24500,8,"Blake Moore, Brian Fitzpatrick, Claudia Tenney, David Schweikert, Greg Steube, Mike Carey, Ron Estes, Vern Buchanan",24500,0,COMMANDER ZINKE,Q,U
C00783167,WORKING FOR OHIO,42500,8,"Beth Van Duyne, Bill Cassidy, Carol Miller, John Barrasso, John Cornyn, Marsha Blackburn, Ron Johnson, Vern Buchanan",42500,0,VANCE,Q,D
C00783118,"PERFORMANCE RACING, INC. POLITICAL ACTION COMMITTEE",11500,8,"Aaron Bean, Blake Moore, Brendan Boyle, Claudia Tenney, Jimmy Panetta, John Barrasso, Mike Thompson, Terri Sewell",6000,5500,,Q,U
C00076182,NATIONAL TURKEY FEDERATION POLITICAL ACTION COMMITEE/TURPAC,42500,8,"Adrian Smith, Jimmy Panetta, Jodey Arrington, John Thune, Mark Warner, Max Miller, Michelle Fischbach, Randy Feenstra",32500,10000,NATIONAL TURKEY FEDERATION,Q,U
C00770511,TZEDEK PAC,23000,8,"Aaron Bean, Bill Cassidy, Blake Moore, Carol Miller, Claudia Tenney, Greg Murphy, Mike Kelly, Steve Daines",23000,0,,W,U
C00383521,INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION POLITICAL ACTION COMMITTEE,19500,8,"Adrian Smith, Bill Cassidy, Carol Miller, David Schweikert, Jason Smith, Jimmy Panetta, Mike Kelly, Rudy Yakym",17000,2500,INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION,Q,B
C00574103,"U.S. ANESTHESIA PARTNERS, INC. PAC D/B/A/ USAP PAC",47500,8,"Aaron Bean, Maggie Hassan, Marsha Blackburn, Richard Neal, Ron Estes, Steven Horsford, Suzan DelBene, Thomas Suozzi",17500,30000,"U.S. ANESTHESIA PARTNERS, INC.",Q,U
C00194126,BEAM SUNTORY INC POLITICAL ACTION COMMITTEE,32000,8,"Claudia Tenney, Danny Davis, Jimmy Panetta, Kevin Hern, Mike Carey, Randy Feenstra, Stacey Plaskett, Todd Young",19500,12500,,Q,B
C00755454,"US ENERGY PAC (THE PAC OF AMERICAN EXPLORATION & PRODUCTION COUNCIL, INC.)",37000,8,"Carol Miller, James Lankford, Jason Smith, Jodey Arrington, Kevin Hern, Mike Carey, Mike Crapo, Ron Estes",37000,0,,Q,U
C00096842,THE AMERICAN ELECTRIC POWER COMMITTEE FOR RESPONSIBLE GOVERNMENT,24500,8,"Blake Moore, Carol Miller, Jason Smith, Jodey Arrington, John Barrasso, Mike Carey, Nicole Malliotakis, Richard Neal",19500,5000,AMERICAN ELECTRIC POWER,Q,B
C00409391,RENAL PHYSICIANS ASSOCIATION PAC RPA PAC,11500,8,"Carol Miller, Greg Murphy, Jason Smith, Jimmy Gomez, Maggie Hassan, Richard Neal, Suzan DelBene, Terri Sewell",7500,4000,RENAL PHYSICIANS ASSOCIATION PAC RPA PAC,Q,U
C00409730,NEW DEMOCRAT COALITION ACTION FUND,60250,8,"Brad Schneider, Don Beyer, Jimmy Panetta, Stacey Plaskett, Steven Horsford, Suzan DelBene, Terri Sewell, Thomas Suozzi",0,60250,DAVIDS NEW DEMS FUND,Q,U
C00701680,HOPE PAC,13000,8,"Danny Davis, Gwen Moore, Jimmy Gomez, Jimmy Panetta, Stacey Plaskett, Steven Horsford, Terri Sewell, Thomas Suozzi",0,13000,,Q,D
C00119354,TENET HEALTHCARE CORPORATION POLITICAL ACTION COMMITTEE,16000,8,"Aaron Bean, Adrian Smith, Beth Van Duyne, John Barrasso, Lloyd Smucker, Marsha Blackburn, Richard Neal, Terri Sewell",12500,3500,TENET HEALTHCARE CORPORATION,Q,B
C00378695,VICTORY IN NOVEMBER ELECTION PAC,19000,8,"Brendan Boyle, Danny Davis, Jimmy Gomez, Jimmy Panetta, Stacey Plaskett, Steven Horsford, Terri Sewell, Thomas Suozzi",0,19000,,Q,D
C00582999,BEER INSTITUTE PAC (BEER PAC),18200,8,"Brendan Boyle, Claudia Tenney, Darin LaHood, Don Beyer, Mike Carey, Mike Thompson, Nicole Malliotakis, Steven Horsford",9600,8600,BEER INSTITUTE,N,B
C00690735,CGCN PAC,11500,8,"Adrian Smith, Beth Van Duyne, Bill Cassidy, Brian Fitzpatrick, David Schweikert, John Barrasso, Marsha Blackburn, Mike Carey",11500,0,,N,B
C00586859,MORTGAGE GUARANTY INSURANCE CORPORATION POLITICAL ACTION COMMITTEE ('MGIC-PAC'),21000,8,"Brad Schneider, Brian Fitzpatrick, Don Beyer, Gwen Moore, Jimmy Panetta, John Larson, Kevin Hern, Mike Crapo",4500,16500,MORTGAGE GUARANTY INSURANCE CORPORATION,Q,U
C00589663,SYSCO CORPORATION GOOD GOVERNMENT COMMITTEE,6000,8,"Adrian Smith, Brian Fitzpatrick, Darin LaHood, Jason Smith, Jodey Arrington, John Barrasso, Maria Cantwell, Nicole Malliotakis",6000,0,SYSCO CORPORATION,Q,B
C00140855,FIRSTENERGY CORP POLITICAL ACTION COMMITTEE,52500,8,"Brian Fitzpatrick, Carol Miller, Dwight Evans, Jason Smith, John Barrasso, Lloyd Smucker, Mike Kelly, Steven Horsford",49000,3500,FIRSTENERGY CORP.,Q,B
C00599084,PLAINS COTTON GROWERS INC. PAC,29500,8,"Aaron Bean, Beth Van Duyne, Greg Murphy, Jason Smith, Jimmy Panetta, Jodey Arrington, Michelle Fischbach, Nathaniel Moran",27000,2500,,Q,U
C00669655,THE J.M. SMUCKER COMPANY PAC (SMUCKER PAC),22800,8,"Brian Fitzpatrick, Danny Davis, John Cornyn, John Thune, Linda Sanchez, Max Miller, Mike Carey, Terri Sewell",14700,8100,THE J.M. SMUCKER COMPANY,N,B
C00166074,AMERICAN SUPPLY ASSOCIATION POLITICAL ACTION COMMITTEE,13000,8,"Jodey Arrington, John Barrasso, Marsha Blackburn, Mike Kelly, Mike Thompson, Randy Feenstra, Rudy Yakym, Steve Daines",12000,1000,AMERICAN SUPPLY ASSOCIATION,Q,B
C00623512,IN THE ARENA PAC,38500,8,"Blake Moore, Brian Fitzpatrick, David Schweikert, Jodey Arrington, Max Miller, Mike Kelly, Nathaniel Moran, Vern Buchanan",38500,0,,Q,D
C00417634,WHOLESALE & SPECIALTY INSURANCE ASSOCIATION (WSIA) PAC,16000,8,"Beth Van Duyne, Claudia Tenney, Jimmy Panetta, Lloyd Smucker, Mike Carey, Steve Daines, Suzan DelBene, Terri Sewell",15000,1000,,Q,B
C00563924,"SCHNEIDER NATIONAL INC., TRANSPAC",34500,8,"Darin LaHood, Jason Smith, John Barrasso, John Thune, Mark Warner, Marsha Blackburn, Nicole Malliotakis, Richard Neal",32500,2000,,Q,U
C00079681,NATIONAL PROPANE GAS ASSOCIATION PAC,41000,8,"Adrian Smith, Blake Moore, Darin LaHood, Jimmy Panetta, John Barrasso, Lloyd Smucker, Michelle Fischbach, Mike Kelly",31000,10000,,Q,B
C00559302,FS PAC,18000,8,"Brendan Boyle, Brian Fitzpatrick, Dwight Evans, Jodey Arrington, Lloyd Smucker, Richard Neal, Steve Daines, Steven Horsford",13000,5000,,Q,B
C00548404,"HOOPER, LUNDY, & BOOKMAN PC POLITICAL ACTION COMMITTEE",19000,8,"Bill Cassidy, Jason Smith, Maggie Hassan, Mike Kelly, Mike Thompson, Richard Neal, Suzan DelBene, Tina Smith",10000,9000,"HOOPER, LUNDY, & BOOKMAN PC POLITICAL ACTION COMMITTEE",N,B
C00525055,"TRANSCANADA USA SERVICES, INC. PAC (TC PAC)",32000,8,"Bill Cassidy, Jason Smith, John Barrasso, John Thune, Mark Warner, Marsha Blackburn, Steven Horsford, Terri Sewell",18500,13500,"TRANSCANADA USA SERVICES, INC.",Q,B
C00394163,PHYSICIAN-LED HEALTHCARE FOR AMERICA POLITICAL ACTION COMMITTEE (PHA PAC),26000,8,"Brendan Boyle, Carol Miller, Dwight Evans, Greg Steube, James Lankford, Jodey Arrington, John Barrasso, Kevin Hern",21500,4500,,Q,B
C00252684,CAMBIA HEALTH SOLUTIONS INC. PAC,29000,8,"Blake Moore, Carol Miller, Greg Steube, John Barrasso, Lloyd Smucker, Richard Neal, Steven Horsford, Suzan DelBene",14500,14500,CAMBIA HEALTH SOLUTIONS INC.,Q,U
C00525071,COMMERCIAL METALS COMPANY PAC (CMC PAC),30000,8,"Aaron Bean, Adrian Smith, Beth Van Duyne, Carol Miller, Greg Steube, Jason Smith, John Thune, Terri Sewell",21500,8500,COMMERCIAL METALS COMPANY,Q,U
C00249532,AMERICAN SPORTFISHING ASSOCIATION POLITICAL ACTION COMMITTEE,19000,8,"Blake Moore, Greg Murphy, Greg Steube, Jason Smith, Jimmy Panetta, John Barrasso, Mike Thompson, Richard Neal",14500,4500,AMERICAN SPORTFISHING ASSOCIATION,Q,B
C00004861,UNITE HERE TIP CAMPAIGN COMMITTEE,53000,8,"Brendan Boyle, Don Beyer, Elizabeth Warren, Linda Sanchez, Lloyd Doggett, Maria Cantwell, Steven Horsford, Thomas Suozzi",0,53000,UNITE HERE,Q,B
C00005157,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,46500,8,"Brendan Boyle, Brian Fitzpatrick, Dwight Evans, Gwen Moore, John Larson, Linda Sanchez, Steven Horsford, Thomas Suozzi",10000,36500,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITH, FORGERS & HELPE",Q,B
C00876615,ATA ACTION PAC,8000,8,"Brad Schneider, Jason Smith, John Thune, Mark Warner, Marsha Blackburn, Mike Thompson, Ron Wyden, Sheldon Whitehouse",3000,5000,ATA ACTION,N,B
C00014019,COMMITTEE ORGANIZED FOR THE TRADING OF COTTON PAC OF THE AMERICAN COTTON SHIPPERS ASSOCIAT,26500,8,"Aaron Bean, David Kustoff, Jason Smith, Jimmy Panetta, Jodey Arrington, Maria Cantwell, Marsha Blackburn, Tim Scott",23500,3000,AMERICAN COTTON SHIPPERS ASSN,Q,U
C00541177,ZOETIS INC. PAC AKA ZOETIS PAC,20000,8,"Adrian Smith, Chuck Grassley, Jason Smith, Jimmy Panetta, Randy Feenstra, Richard Neal, Steven Horsford, Thom Tillis",12500,7500,,Q,B
C00014878,GENERAL AVIATION MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE,20500,8,"Adrian Smith, Jason Smith, Jimmy Panetta, John Thune, Richard Neal, Ron Estes, Rudy Yakym, Suzan DelBene",15000,5500,GENERAL AVIATION MANUFACTURERS ASSOCIATION,Q,U
C00442996,ASSOCIATION OF EQUIPMENT MANUFACTURERS PAC,22000,8,"Brian Fitzpatrick, Jimmy Panetta, Michael Bennet, Nicole Malliotakis, Randy Feenstra, Ron Estes, Terri Sewell, Todd Young",15000,7000,,Q,B
C00034272,NATIONAL CHICKEN COUNCIL POLITICAL ACTION COMMITTEE (FKA) NATIONAL BROILER COUNCIL PAC,29500,8,"Adrian Smith, Jimmy Panetta, Kevin Hern, Mark Warner, Randy Feenstra, Raphael Warnock, Rudy Yakym, Thom Tillis",14500,15000,NATIONAL CHICKEN COUNCIL,Q,U
C00034470,"DIAGEO NORTH AMERICA, INC. EMPLOYEES' POLITICAL PARTICIPATION COMMITTEE (DIAGEO PAC)",16499,8,"Adrian Smith, Brad Schneider, Jimmy Panetta, John Barrasso, John Thune, Marsha Blackburn, Mike Crapo, Stacey Plaskett",9000,7499,"DIAGEO NORTH AMERICA, INC.",Q,B
C00034132,FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),17500,8,"Brad Schneider, Brian Fitzpatrick, Claudia Tenney, Danny Davis, Jodey Arrington, John Barrasso, Marsha Blackburn, Terri Sewell",14000,3500,FLUOR CORPORATION,Q,B
C00551812,"BREAD FINANCIAL HOLDINGS, INC. PAC (AKA BREAD FINANCIAL PAC)",40000,8,"Catherine Cortez Masto, Marsha Blackburn, Mike Carey, Mike Crapo, Richard Neal, Steve Daines, Thom Tillis, Tim Scott",30000,10000,,Q,U
C00823351,REPUBLICANS UNITED TO DEFEND YOU PAC,14500,8,"Brian Fitzpatrick, Carol Miller, David Kustoff, David Schweikert, Max Miller, Michelle Fischbach, Randy Feenstra, Vern Buchanan",14500,0,,Q,D
