zip5,state,district,is_split,is_dc
58763,ND,0,False,False
58765,ND,0,False,False
58768,ND,0,False,False
58769,ND,0,False,False
58770,ND,0,False,False
58771,ND,0,False,False
58772,ND,0,False,False
58773,ND,0,False,False
58775,ND,0,False,False
58776,ND,0,False,False
58778,ND,0,False,False
58779,ND,0,False,False
58781,ND,0,False,False
58782,ND,0,False,False
58783,ND,0,False,False
58784,ND,0,False,False
58785,ND,0,False,False
58787,ND,0,False,False
58788,ND,0,False,False
58789,ND,0,False,False
58790,ND,0,False,False
58792,ND,0,False,False
58793,ND,0,False,False
58794,ND,0,False,False
58795,ND,0,False,False
58801,ND,0,False,False
58830,ND,0,False,False
58831,ND,0,False,False
58833,ND,0,False,False
58835,ND,0,False,False
58838,ND,0,False,False
58843,ND,0,False,False
58844,ND,0,False,False
58845,ND,0,False,False
58847,ND,0,False,False
58849,ND,0,False,False
58852,ND,0,False,False
58853,ND,0,False,False
58854,ND,0,False,False
58856,ND,0,False,False
43001,OH,12,False,False
43002,OH,15,False,False
43003,OH,4,False,False
43004,OH,3,False,False
43005,OH,12,False,False
43006,OH,12,False,False
43007,OH,4,False,False
43008,OH,12,False,False
43009,OH,4,False,False
43010,OH,15,False,False
43013,OH,12,False,False
43018,OH,12,False,False
43022,OH,12,False,False
43023,OH,12,False,False
43025,OH,12,False,False
43026,OH,15,False,False
43027,OH,12,False,False
43028,OH,12,False,False
43030,OH,12,False,False
43031,OH,12,False,False
43033,OH,12,False,False
43035,OH,4,False,False
43036,OH,4,False,False
43037,OH,12,False,False
43040,OH,4,False,False
43045,OH,4,False,False
43046,OH,12,False,False
43047,OH,4,False,False
43055,OH,12,False,False
43056,OH,12,False,False
43060,OH,4,False,False
43061,OH,4,False,False
43062,OH,12,False,False
43066,OH,4,False,False
43067,OH,4,False,False
43070,OH,4,False,False
43071,OH,12,False,False
43072,OH,4,False,False
43076,OH,12,False,False
43077,OH,4,False,False
43080,OH,12,False,False
43084,OH,4,False,False
43085,OH,3,False,False
43101,OH,2,False,False
43105,OH,12,False,False
43106,OH,15,False,False
43109,OH,15,False,False
43111,OH,2,False,False
43112,OH,12,False,False
43115,OH,2,False,False
43116,OH,2,False,False
43117,OH,2,False,False
43119,OH,15,False,False
43123,OH,15,False,False
43126,OH,15,False,False
43127,OH,2,False,False
43128,OH,15,False,False
43135,OH,2,False,False
43136,OH,12,False,False
43140,OH,15,False,False
43142,OH,15,False,False
43144,OH,2,False,False
43148,OH,12,False,False
43149,OH,2,False,False
43150,OH,12,False,False
43151,OH,15,False,False
43152,OH,2,False,False
43156,OH,2,False,False
43157,OH,12,False,False
43158,OH,2,False,False
43162,OH,15,False,False
43164,OH,2,False,False
43201,OH,3,False,False
43202,OH,3,False,False
43204,OH,15,False,False
43205,OH,3,False,False
43209,OH,3,False,False
43210,OH,3,False,False
43211,OH,3,False,False
43213,OH,3,False,False
43214,OH,3,False,False
43217,OH,15,False,False
43218,OH,3,False,False
43219,OH,3,False,False
43222,OH,15,False,False
43223,OH,15,False,False
43224,OH,3,False,False
43227,OH,3,False,False
43228,OH,15,False,False
43229,OH,3,False,False
43230,OH,3,False,False
43231,OH,3,False,False
43240,OH,4,False,False
43310,OH,4,False,False
43311,OH,4,False,False
43315,OH,4,False,False
43317,OH,4,False,False
43318,OH,4,False,False
43319,OH,4,False,False
43320,OH,4,False,False
43321,OH,4,False,False
43322,OH,4,False,False
43324,OH,4,False,False
43325,OH,4,False,False
43326,OH,4,False,False
43331,OH,4,False,False
43333,OH,4,False,False
43336,OH,4,False,False
43338,OH,4,False,False
43340,OH,4,False,False
43341,OH,4,False,False
43342,OH,4,False,False
43343,OH,4,False,False
43344,OH,4,False,False
43345,OH,4,False,False
43346,OH,4,False,False
43347,OH,4,False,False
43348,OH,4,False,False
43350,OH,4,False,False
43356,OH,4,False,False
43357,OH,4,False,False
43358,OH,4,False,False
43360,OH,4,False,False
43403,OH,5,False,False
43407,OH,9,False,False
43408,OH,9,False,False
43412,OH,9,False,False
43413,OH,5,False,False
43416,OH,9,False,False
43420,OH,9,False,False
43432,OH,9,False,False
43433,OH,9,False,False
43434,OH,9,False,False
43435,OH,9,False,False
43436,OH,9,False,False
43437,OH,5,False,False
43438,OH,9,False,False
43439,OH,9,False,False
43440,OH,9,False,False
43442,OH,9,False,False
43443,OH,5,False,False
43445,OH,9,False,False
43446,OH,9,False,False
43447,OH,9,False,False
43449,OH,9,False,False
43450,OH,5,False,False
43451,OH,5,False,False
43452,OH,9,False,False
43456,OH,9,False,False
43458,OH,9,False,False
43460,OH,9,False,False
43462,OH,5,False,False
43463,OH,5,False,False
43464,OH,9,False,False
43465,OH,9,False,False
43466,OH,5,False,False
43467,OH,5,False,False
43468,OH,9,False,False
43469,OH,9,False,False
43501,OH,9,False,False
43504,OH,9,False,False
43505,OH,9,False,False
43506,OH,9,False,False
43510,OH,5,False,False
43511,OH,5,False,False
43515,OH,9,False,False
43516,OH,5,False,False
43517,OH,9,False,False
43518,OH,9,False,False
43519,OH,9,False,False
43520,OH,9,False,False
43521,OH,9,False,False
43523,OH,5,False,False
43524,OH,5,False,False
43528,OH,9,False,False
43529,OH,5,False,False
43530,OH,9,False,False
43531,OH,9,False,False
43533,OH,9,False,False
43534,OH,5,False,False
43535,OH,5,False,False
43536,OH,9,False,False
43537,OH,9,False,False
43540,OH,9,False,False
43541,OH,5,False,False
43542,OH,9,False,False
43543,OH,9,False,False
43547,OH,9,False,False
43549,OH,9,False,False
43553,OH,9,False,False
43554,OH,9,False,False
43555,OH,5,False,False
43556,OH,9,False,False
43558,OH,9,False,False
43560,OH,9,False,False
43565,OH,5,False,False
43566,OH,9,False,False
43569,OH,5,False,False
43570,OH,9,False,False
43571,OH,9,False,False
43604,OH,9,False,False
43605,OH,9,False,False
43606,OH,9,False,False
43607,OH,9,False,False
43608,OH,9,False,False
43609,OH,9,False,False
43610,OH,9,False,False
43611,OH,9,False,False
43612,OH,9,False,False
43613,OH,9,False,False
43614,OH,9,False,False
43615,OH,9,False,False
43616,OH,9,False,False
43617,OH,9,False,False
43619,OH,9,False,False
43620,OH,9,False,False
43623,OH,9,False,False
43701,OH,12,False,False
43711,OH,6,False,False
43713,OH,6,False,False
43716,OH,6,False,False
43717,OH,6,False,False
43718,OH,6,False,False
43719,OH,6,False,False
43720,OH,12,False,False
43721,OH,12,False,False
43722,OH,12,False,False
43723,OH,12,False,False
43725,OH,12,False,False
43727,OH,12,False,False
43728,OH,12,False,False
43730,OH,12,False,False
43731,OH,12,False,False
43733,OH,12,False,False
43734,OH,12,False,False
43735,OH,12,False,False
43736,OH,12,False,False
43738,OH,12,False,False
43739,OH,12,False,False
43740,OH,12,False,False
43746,OH,12,False,False
43747,OH,6,False,False
43748,OH,12,False,False
43749,OH,12,False,False
43750,OH,12,False,False
43754,OH,6,False,False
43755,OH,12,False,False
43756,OH,12,False,False
43758,OH,12,False,False
43759,OH,6,False,False
43760,OH,12,False,False
43761,OH,12,False,False
43762,OH,12,False,False
43764,OH,12,False,False
43767,OH,12,False,False
43768,OH,12,False,False
43771,OH,12,False,False
43777,OH,12,False,False
43779,OH,6,False,False
43782,OH,12,False,False
43783,OH,12,False,False
43786,OH,6,False,False
43788,OH,6,False,False
43791,OH,12,False,False
43793,OH,6,False,False
43802,OH,12,False,False
43805,OH,12,False,False
43811,OH,12,False,False
43812,OH,12,False,False
43821,OH,12,False,False
43822,OH,12,False,False
43830,OH,12,False,False
43832,OH,12,False,False
43836,OH,12,False,False
43842,OH,12,False,False
43843,OH,12,False,False
43844,OH,12,False,False
43845,OH,12,False,False
43901,OH,6,False,False
43902,OH,6,False,False
43903,OH,6,False,False
43905,OH,6,False,False
43906,OH,6,False,False
43907,OH,6,False,False
43908,OH,6,False,False
43909,OH,6,False,False
43910,OH,6,False,False
43912,OH,6,False,False
43913,OH,6,False,False
43914,OH,6,False,False
43915,OH,6,False,False
43917,OH,6,False,False
43920,OH,6,False,False
43925,OH,6,False,False
43926,OH,6,False,False
43928,OH,6,False,False
43930,OH,6,False,False
43931,OH,6,False,False
43932,OH,6,False,False
43933,OH,6,False,False
43934,OH,6,False,False
43935,OH,6,False,False
43938,OH,6,False,False
43939,OH,6,False,False
43940,OH,6,False,False
43942,OH,6,False,False
43943,OH,6,False,False
43944,OH,6,False,False
43945,OH,6,False,False
43946,OH,6,False,False
43947,OH,6,False,False
43948,OH,6,False,False
43950,OH,6,False,False
43951,OH,6,False,False
43952,OH,6,False,False
43953,OH,6,False,False
43961,OH,6,False,False
43962,OH,6,False,False
43963,OH,6,False,False
43964,OH,6,False,False
43967,OH,6,False,False
43968,OH,6,False,False
43971,OH,6,False,False
43972,OH,6,False,False
43974,OH,6,False,False
43976,OH,6,False,False
43977,OH,6,False,False
43981,OH,6,False,False
43985,OH,6,False,False
43986,OH,6,False,False
43988,OH,6,False,False
44001,OH,5,False,False
44003,OH,14,False,False
44004,OH,14,False,False
44010,OH,14,False,False
44011,OH,5,False,False
44012,OH,5,False,False
44017,OH,7,False,False
44021,OH,14,False,False
44023,OH,14,False,False
44024,OH,14,False,False
44026,OH,14,False,False
44028,OH,5,False,False
44030,OH,14,False,False
44032,OH,14,False,False
44035,OH,5,False,False
44039,OH,5,False,False
44040,OH,11,False,False
44041,OH,14,False,False
44044,OH,5,False,False
44045,OH,14,False,False
44046,OH,14,False,False
44047,OH,14,False,False
44048,OH,14,False,False
44049,OH,5,False,False
44050,OH,5,False,False
44052,OH,5,False,False
44053,OH,5,False,False
44054,OH,5,False,False
44055,OH,5,False,False
44056,OH,13,False,False
44057,OH,14,False,False
44060,OH,14,False,False
44062,OH,14,False,False
44064,OH,14,False,False
44065,OH,14,False,False
44067,OH,13,False,False
44068,OH,14,False,False
44070,OH,7,False,False
44072,OH,14,False,False
44074,OH,5,False,False
44076,OH,14,False,False
44077,OH,14,False,False
44080,OH,14,False,False
44081,OH,14,False,False
44082,OH,14,False,False
44084,OH,14,False,False
44085,OH,14,False,False
44086,OH,14,False,False
44087,OH,13,False,False
44092,OH,14,False,False
44093,OH,14,False,False
44094,OH,14,False,False
44095,OH,14,False,False
44099,OH,14,False,False
44101,OH,11,False,False
44103,OH,11,False,False
44104,OH,11,False,False
44105,OH,11,False,False
44106,OH,11,False,False
44107,OH,11,False,False
44108,OH,11,False,False
44110,OH,11,False,False
44112,OH,11,False,False
44113,OH,11,False,False
44114,OH,11,False,False
44115,OH,11,False,False
44117,OH,11,False,False
44118,OH,11,False,False
44119,OH,11,False,False
44120,OH,11,False,False
44121,OH,11,False,False
44122,OH,11,False,False
44123,OH,11,False,False
44124,OH,11,False,False
44126,OH,7,False,False
44127,OH,11,False,False
44128,OH,11,False,False
44131,OH,7,False,False
44132,OH,11,False,False
44133,OH,7,False,False
44136,OH,7,False,False
44137,OH,11,False,False
44138,OH,7,False,False
44139,OH,7,False,False
44140,OH,7,False,False
44143,OH,11,False,False
44145,OH,7,False,False
44147,OH,7,False,False
44149,OH,7,False,False
44212,OH,7,False,False
44214,OH,7,False,False
44215,OH,7,False,False
44217,OH,7,False,False
44221,OH,13,False,False
44223,OH,13,False,False
44231,OH,14,False,False
44232,OH,13,False,False
44233,OH,7,False,False
44234,OH,14,False,False
44241,OH,14,False,False
44243,OH,14,False,False
44250,OH,13,False,False
44251,OH,7,False,False
44254,OH,7,False,False
44255,OH,14,False,False
44262,OH,13,False,False
44264,OH,13,False,False
44266,OH,14,False,False
44270,OH,7,False,False
44272,OH,14,False,False
44273,OH,7,False,False
44274,OH,7,False,False
44276,OH,7,False,False
44285,OH,14,False,False
44286,OH,13,False,False
44288,OH,14,False,False
44301,OH,13,False,False
44302,OH,13,False,False
44303,OH,13,False,False
44304,OH,13,False,False
44305,OH,13,False,False
44306,OH,13,False,False
44307,OH,13,False,False
44308,OH,13,False,False
44310,OH,13,False,False
44311,OH,13,False,False
44313,OH,13,False,False
44314,OH,13,False,False
44319,OH,13,False,False
44320,OH,13,False,False
44325,OH,13,False,False
44401,OH,6,False,False
44402,OH,14,False,False
44403,OH,14,False,False
44404,OH,14,False,False
44405,OH,6,False,False
44406,OH,6,False,False
44408,OH,6,False,False
44410,OH,14,False,False
44411,OH,14,False,False
44413,OH,6,False,False
44415,OH,6,False,False
44417,OH,14,False,False
44418,OH,14,False,False
44420,OH,14,False,False
44423,OH,6,False,False
44424,OH,14,False,False
44427,OH,6,False,False
44428,OH,14,False,False
44430,OH,14,False,False
44431,OH,6,False,False
44432,OH,6,False,False
44436,OH,6,False,False
44438,OH,14,False,False
44439,OH,14,False,False
44441,OH,6,False,False
44442,OH,6,False,False
44443,OH,6,False,False
44445,OH,6,False,False
44446,OH,14,False,False
44450,OH,14,False,False
44451,OH,6,False,False
44452,OH,6,False,False
44454,OH,6,False,False
44455,OH,6,False,False
44460,OH,6,False,False
44470,OH,14,False,False
44471,OH,6,False,False
44473,OH,14,False,False
44483,OH,14,False,False
44484,OH,14,False,False
44485,OH,14,False,False
44490,OH,6,False,False
44491,OH,14,False,False
44493,OH,6,False,False
44502,OH,6,False,False
44503,OH,6,False,False
44506,OH,6,False,False
44507,OH,6,False,False
44510,OH,6,False,False
44511,OH,6,False,False
44512,OH,6,False,False
44514,OH,6,False,False
44515,OH,6,False,False
44555,OH,6,False,False
44601,OH,6,False,False
44606,OH,7,False,False
44607,OH,6,False,False
44609,OH,6,False,False
44610,OH,12,False,False
44613,OH,6,False,False
44615,OH,6,False,False
44619,OH,6,False,False
44620,OH,6,False,False
44621,OH,6,False,False
44625,OH,6,False,False
44630,OH,13,False,False
44634,OH,6,False,False
44639,OH,6,False,False
44640,OH,6,False,False
44643,OH,6,False,False
44644,OH,6,False,False
44651,OH,6,False,False
44652,OH,13,False,False
44653,OH,6,False,False
44656,OH,6,False,False
44659,OH,7,False,False
44660,OH,12,False,False
44665,OH,6,False,False
44667,OH,7,False,False
44671,OH,6,False,False
44672,OH,6,False,False
44675,OH,6,False,False
44677,OH,7,False,False
44678,OH,6,False,False
44685,OH,13,False,False
44687,OH,12,False,False
44690,OH,12,False,False
44693,OH,6,False,False
44695,OH,6,False,False
44697,OH,6,False,False
44703,OH,13,False,False
44709,OH,13,False,False
44714,OH,13,False,False
44720,OH,13,False,False
44802,OH,5,False,False
44804,OH,5,False,False
44805,OH,4,False,False
44807,OH,5,False,False
44809,OH,5,False,False
44814,OH,9,False,False
44815,OH,5,False,False
44817,OH,5,False,False
44818,OH,5,False,False
44824,OH,9,False,False
44825,OH,5,False,False
44828,OH,5,False,False
44830,OH,5,False,False
44838,OH,4,False,False
44839,OH,9,False,False
44843,OH,4,False,False
44844,OH,5,False,False
44850,OH,5,False,False
44853,OH,5,False,False
44854,OH,5,False,False
44855,OH,5,False,False
44856,OH,5,False,False
44861,OH,5,False,False
44864,OH,4,False,False
44866,OH,4,False,False
44867,OH,5,False,False
44870,OH,9,False,False
44874,OH,4,False,False
44881,OH,5,False,False
44882,OH,5,False,False
44883,OH,5,False,False
44887,OH,5,False,False
44890,OH,5,False,False
44901,OH,4,False,False
44902,OH,4,False,False
44903,OH,4,False,False
44904,OH,4,False,False
44905,OH,4,False,False
44906,OH,4,False,False
44907,OH,4,False,False
45001,OH,8,False,False
45002,OH,8,False,False
45003,OH,8,False,False
45011,OH,8,False,False
45013,OH,8,False,False
45014,OH,8,False,False
45015,OH,8,False,False
45030,OH,8,False,False
45032,OH,1,False,False
45033,OH,8,False,False
45034,OH,1,False,False
45036,OH,1,False,False
45039,OH,1,False,False
45040,OH,1,False,False
45041,OH,8,False,False
45051,OH,1,False,False
45052,OH,8,False,False
45053,OH,8,False,False
45054,OH,1,False,False
45055,OH,8,False,False
45056,OH,8,False,False
45062,OH,8,False,False
45064,OH,8,False,False
45065,OH,1,False,False
45067,OH,8,False,False
45070,OH,8,False,False
45101,OH,2,False,False
45102,OH,2,False,False
45103,OH,2,False,False
45105,OH,2,False,False
45106,OH,2,False,False
45111,OH,1,False,False
45112,OH,2,False,False
45115,OH,2,False,False
45118,OH,2,False,False
45119,OH,2,False,False
45120,OH,2,False,False
45121,OH,2,False,False
45130,OH,2,False,False
45131,OH,2,False,False
45132,OH,2,False,False
45133,OH,2,False,False
45142,OH,2,False,False
45144,OH,2,False,False
45146,OH,2,False,False
45147,OH,2,False,False
45148,OH,2,False,False
45152,OH,1,False,False
45153,OH,2,False,False
45154,OH,2,False,False
45155,OH,2,False,False
45156,OH,2,False,False
45157,OH,2,False,False
45158,OH,2,False,False
45159,OH,2,False,False
45160,OH,2,False,False
45164,OH,2,False,False
45166,OH,2,False,False
45167,OH,2,False,False
45168,OH,2,False,False
45171,OH,2,False,False
45172,OH,2,False,False
45174,OH,1,False,False
45176,OH,2,False,False
45177,OH,2,False,False
45202,OH,1,False,False
45203,OH,1,False,False
45204,OH,1,False,False
45205,OH,1,False,False
45206,OH,1,False,False
45207,OH,1,False,False
45208,OH,1,False,False
45209,OH,1,False,False
45212,OH,1,False,False
45213,OH,1,False,False
45214,OH,1,False,False
45217,OH,1,False,False
45218,OH,8,False,False
45219,OH,1,False,False
45220,OH,1,False,False
45223,OH,1,False,False
45225,OH,1,False,False
45226,OH,1,False,False
45227,OH,1,False,False
45229,OH,1,False,False
45230,OH,1,False,False
45236,OH,1,False,False
45237,OH,1,False,False
45240,OH,8,False,False
45243,OH,1,False,False
45245,OH,2,False,False
45251,OH,8,False,False
45252,OH,8,False,False
45267,OH,1,False,False
45301,OH,10,False,False
45303,OH,8,False,False
45304,OH,8,False,False
45305,OH,10,False,False
45306,OH,4,False,False
45307,OH,10,False,False
45311,OH,8,False,False
45314,OH,10,False,False
45315,OH,10,False,False
45316,OH,10,False,False
45320,OH,8,False,False
45321,OH,8,False,False
45325,OH,10,False,False
45326,OH,15,False,False
45328,OH,8,False,False
45330,OH,8,False,False
45331,OH,8,False,False
45332,OH,8,False,False
45334,OH,4,False,False
45336,OH,4,False,False
45337,OH,8,False,False
45338,OH,8,False,False
45339,OH,8,False,False
45345,OH,10,False,False
45346,OH,8,False,False
45347,OH,8,False,False
45348,OH,8,False,False
45349,OH,15,False,False
45350,OH,8,False,False
45351,OH,8,False,False
45352,OH,8,False,False
45353,OH,15,False,False
45354,OH,10,False,False
45356,OH,15,False,False
45358,OH,8,False,False
45359,OH,8,False,False
45361,OH,8,False,False
45362,OH,8,False,False
45363,OH,15,False,False
45369,OH,15,False,False
45370,OH,10,False,False
45377,OH,10,False,False
45382,OH,8,False,False
45384,OH,10,False,False
45385,OH,10,False,False
45387,OH,10,False,False
45389,OH,4,False,False
45390,OH,8,False,False
45402,OH,10,False,False
45403,OH,10,False,False
45404,OH,10,False,False
45405,OH,10,False,False
45406,OH,10,False,False
45409,OH,10,False,False
45410,OH,10,False,False
45414,OH,10,False,False
45415,OH,10,False,False
45416,OH,10,False,False
45417,OH,10,False,False
45419,OH,10,False,False
45420,OH,10,False,False
45423,OH,10,False,False
45426,OH,10,False,False
45428,OH,10,False,False
45429,OH,10,False,False
45430,OH,10,False,False
45431,OH,10,False,False
45432,OH,10,False,False
45433,OH,10,False,False
45434,OH,10,False,False
45435,OH,10,False,False
45439,OH,10,False,False
45440,OH,10,False,False
45449,OH,10,False,False
45459,OH,10,False,False
45469,OH,10,False,False
45501,OH,10,False,False
45601,OH,2,False,False
45612,OH,2,False,False
45613,OH,2,False,False
45614,OH,2,False,False
45616,OH,2,False,False
45617,OH,2,False,False
45618,OH,2,False,False
45619,OH,2,False,False
45620,OH,2,False,False
45621,OH,2,False,False
45622,OH,2,False,False
45623,OH,2,False,False
45624,OH,2,False,False
45628,OH,2,False,False
45629,OH,2,False,False
45630,OH,2,False,False
45631,OH,2,False,False
45634,OH,2,False,False
45636,OH,2,False,False
45638,OH,2,False,False
45640,OH,2,False,False
45642,OH,2,False,False
45644,OH,2,False,False
45645,OH,2,False,False
45646,OH,2,False,False
45647,OH,2,False,False
45648,OH,2,False,False
45650,OH,2,False,False
45651,OH,2,False,False
45652,OH,2,False,False
45653,OH,2,False,False
45654,OH,2,False,False
45656,OH,2,False,False
45657,OH,2,False,False
45658,OH,2,False,False
45659,OH,2,False,False
45660,OH,2,False,False
45661,OH,2,False,False
45662,OH,2,False,False
45663,OH,2,False,False
45669,OH,2,False,False
45671,OH,2,False,False
45672,OH,2,False,False
45673,OH,2,False,False
45674,OH,2,False,False
45677,OH,2,False,False
45678,OH,2,False,False
45679,OH,2,False,False
45680,OH,2,False,False
45681,OH,2,False,False
45682,OH,2,False,False
45684,OH,2,False,False
45685,OH,2,False,False
45686,OH,2,False,False
45688,OH,2,False,False
45690,OH,2,False,False
45692,OH,2,False,False
45693,OH,2,False,False
45694,OH,2,False,False
45695,OH,2,False,False
45696,OH,2,False,False
45697,OH,2,False,False
45698,OH,2,False,False
45699,OH,2,False,False
45701,OH,12,False,False
45714,OH,6,False,False
45716,OH,12,False,False
45719,OH,12,False,False
45720,OH,2,False,False
45721,OH,6,False,False
45724,OH,6,False,False
45727,OH,6,False,False
45729,OH,6,False,False
45732,OH,12,False,False
45734,OH,6,False,False
45739,OH,12,False,False
45740,OH,12,False,False
45741,OH,2,False,False
45743,OH,2,False,False
45744,OH,6,False,False
45745,OH,6,False,False
45746,OH,6,False,False
45750,OH,6,False,False
45760,OH,2,False,False
45761,OH,12,False,False
45767,OH,6,False,False
45768,OH,6,False,False
45769,OH,2,False,False
45770,OH,2,False,False
45771,OH,2,False,False
45772,OH,2,False,False
45773,OH,6,False,False
45775,OH,2,False,False
45778,OH,12,False,False
45779,OH,2,False,False
45780,OH,12,False,False
45782,OH,12,False,False
45783,OH,2,False,False
45784,OH,6,False,False
45788,OH,6,False,False
45789,OH,6,False,False
45801,OH,4,False,False
45804,OH,4,False,False
45805,OH,4,False,False
45806,OH,4,False,False
45807,OH,4,False,False
45808,OH,4,False,False
45809,OH,4,False,False
45812,OH,4,False,False
45814,OH,5,False,False
45815,OH,5,False,False
45816,OH,5,False,False
45819,OH,4,False,False
45820,OH,4,False,False
45822,OH,5,False,False
45826,OH,5,False,False
45827,OH,5,False,False
45828,OH,5,False,False
45832,OH,5,False,False
45835,OH,4,False,False
45838,OH,5,False,False
45840,OH,5,False,False
45841,OH,5,False,False
45848,OH,5,False,False
45849,OH,5,False,False
45850,OH,4,False,False
45851,OH,5,False,False
45853,OH,5,False,False
45854,OH,4,False,False
45855,OH,5,False,False
45856,OH,5,False,False
45858,OH,5,False,False
45859,OH,4,False,False
45860,OH,5,False,False
45861,OH,5,False,False
45863,OH,5,False,False
45864,OH,5,False,False
45866,OH,5,False,False
45868,OH,5,False,False
45870,OH,4,False,False
45871,OH,4,False,False
45872,OH,5,False,False
45873,OH,5,False,False
45874,OH,5,False,False
45875,OH,5,False,False
45876,OH,5,False,False
45879,OH,5,False,False
45880,OH,5,False,False
45881,OH,5,False,False
45882,OH,5,False,False
45884,OH,4,False,False
45886,OH,5,False,False
45888,OH,4,False,False
45889,OH,5,False,False
45890,OH,5,False,False
45891,OH,5,False,False
45893,OH,5,False,False
45894,OH,5,False,False
45895,OH,4,False,False
45896,OH,4,False,False
45897,OH,5,False,False
45898,OH,5,False,False
45899,OH,5,False,False
73001,OK,3,False,False
73002,OK,4,False,False
73003,OK,5,False,False
73004,OK,4,False,False
73005,OK,3,False,False
73007,OK,5,False,False
73008,OK,5,False,False
73009,OK,3,False,False
73010,OK,4,False,False
73011,OK,4,False,False
73012,OK,5,False,False
73013,OK,5,False,False
73015,OK,3,False,False
73018,OK,4,False,False
73019,OK,4,False,False
73021,OK,3,False,False
73024,OK,3,False,False
73026,OK,4,False,False
73028,OK,3,False,False
73029,OK,3,False,False
73030,OK,4,False,False
73031,OK,4,False,False
73032,OK,4,False,False
73033,OK,3,False,False
73034,OK,5,False,False
73038,OK,3,False,False
73040,OK,3,False,False
73041,OK,3,False,False
73042,OK,3,False,False
73043,OK,3,False,False
73045,OK,5,False,False
73047,OK,3,False,False
73048,OK,3,False,False
73049,OK,5,False,False
73050,OK,5,False,False
73052,OK,4,False,False
73053,OK,3,False,False
73054,OK,5,False,False
73055,OK,4,False,False
73056,OK,3,False,False
73057,OK,4,False,False
73058,OK,5,False,False
73061,OK,3,False,False
73062,OK,3,False,False
73063,OK,3,False,False
73065,OK,4,False,False
73066,OK,5,False,False
73067,OK,4,False,False
73068,OK,4,False,False
73069,OK,4,False,False
73070,OK,4,False,False
73071,OK,4,False,False
73072,OK,4,False,False
73073,OK,3,False,False
73074,OK,4,False,False
73075,OK,4,False,False
73077,OK,3,False,False
73080,OK,4,False,False
73082,OK,4,False,False
73089,OK,4,False,False
73093,OK,4,False,False
73095,OK,4,False,False
73096,OK,3,False,False
73097,OK,3,False,False
73098,OK,4,False,False
73103,OK,5,False,False
73105,OK,5,False,False
73108,OK,3,False,False
73111,OK,5,False,False
73112,OK,5,False,False
73114,OK,5,False,False
73116,OK,5,False,False
73118,OK,5,False,False
73119,OK,3,False,False
73120,OK,5,False,False
73121,OK,5,False,False
73122,OK,5,False,False
73131,OK,5,False,False
73132,OK,5,False,False
73134,OK,5,False,False
73142,OK,5,False,False
73145,OK,4,False,False
73151,OK,5,False,False
73160,OK,4,False,False
73162,OK,5,False,False
73165,OK,4,False,False
73170,OK,4,False,False
73173,OK,4,False,False
73179,OK,3,False,False
73425,OK,4,False,False
73430,OK,4,False,False
73432,OK,2,False,False
73433,OK,4,False,False
73434,OK,4,False,False
73435,OK,4,False,False
73436,OK,4,False,False
73437,OK,4,False,False
73438,OK,4,False,False
73439,OK,2,False,False
73440,OK,2,False,False
73441,OK,4,False,False
73442,OK,4,False,False
73443,OK,4,False,False
73444,OK,4,False,False
73447,OK,2,False,False
73448,OK,4,False,False
73449,OK,2,False,False
73450,OK,2,False,False
73453,OK,4,False,False
73455,OK,2,False,False
73456,OK,4,False,False
73458,OK,4,False,False
73459,OK,4,False,False
73460,OK,2,False,False
73461,OK,2,False,False
73463,OK,4,False,False
73481,OK,4,False,False
73487,OK,4,False,False
73488,OK,4,False,False
73491,OK,4,False,False
73501,OK,4,False,False
73503,OK,4,False,False
73505,OK,4,False,False
73507,OK,4,False,False
73520,OK,4,False,False
73521,OK,3,False,False
73523,OK,3,False,False
73526,OK,3,False,False
73527,OK,4,False,False
73528,OK,4,False,False
73529,OK,4,False,False
73530,OK,4,False,False
73531,OK,4,False,False
73532,OK,3,False,False
73533,OK,4,False,False
73537,OK,3,False,False
73538,OK,4,False,False
73539,OK,3,False,False
73540,OK,4,False,False
73541,OK,4,False,False
73542,OK,4,False,False
73543,OK,4,False,False
73544,OK,3,False,False
73546,OK,4,False,False
73547,OK,3,False,False
73548,OK,4,False,False
73549,OK,3,False,False
73550,OK,3,False,False
73551,OK,4,False,False
73553,OK,4,False,False
73554,OK,3,False,False
73555,OK,4,False,False
73556,OK,3,False,False
73557,OK,4,False,False
73560,OK,3,False,False
73562,OK,4,False,False
73564,OK,3,False,False
73565,OK,4,False,False
73567,OK,4,False,False
73568,OK,4,False,False
73569,OK,4,False,False
73570,OK,4,False,False
73571,OK,3,False,False
73572,OK,4,False,False
73573,OK,4,False,False
73601,OK,3,False,False
73620,OK,3,False,False
73622,OK,3,False,False
73624,OK,3,False,False
73625,OK,3,False,False
73626,OK,3,False,False
73627,OK,3,False,False
73628,OK,3,False,False
73632,OK,3,False,False
73638,OK,3,False,False
73639,OK,3,False,False
73641,OK,3,False,False
73642,OK,3,False,False
73644,OK,3,False,False
73645,OK,3,False,False
73646,OK,3,False,False
73647,OK,3,False,False
73650,OK,3,False,False
73651,OK,3,False,False
73654,OK,3,False,False
73655,OK,3,False,False
73658,OK,3,False,False
73659,OK,3,False,False
73660,OK,3,False,False
73661,OK,3,False,False
73662,OK,3,False,False
73663,OK,3,False,False
73664,OK,3,False,False
73666,OK,3,False,False
73667,OK,3,False,False
